MagX, MagY, MagZ, GyroX, GyroY, GyroZ, AccelX, AccelY, AccelZ, Lum, Time
41.627533,-40.647797,-166.298035,0.560147,-0.066744,0.333640,0.083984,0.072968,-0.735657,0.320883,1455415995.318785
42.668228,-41.348618,-169.684952,0.592324,0.061571,0.367755,0.160019,0.107544,-0.582367,0.324755,1455415995.388796
41.800980,-41.874237,-168.499527,0.828504,0.057836,0.585328,0.114304,0.105072,-0.563019,0.324408,1455415995.458789
40.586838,-42.750275,-167.991501,0.790753,-0.064442,0.825698,0.187378,0.042877,-0.578766,0.320995,1455415995.518786
40.760300,-41.874237,-168.838226,-0.521119,-0.095444,0.825587,-0.099609,-0.079071,-0.951096,0.318029,1455415995.588798
39.199265,-39.246155,-168.668884,-1.750264,-0.035324,-0.436008,-0.497131,0.311844,-1.749146,0.315627,1455415995.658789
38.332016,-41.173416,-167.483459,-0.620235,0.646390,-0.693675,-0.083786,0.320190,-1.465271,0.315015,1455415995.718684
37.638229,-39.771774,-168.838226,-0.100437,-0.070144,-0.582496,-0.073792,0.094406,-0.973602,0.313719,1455415995.788778
37.811676,-38.545334,-168.330185,-0.595508,-0.249477,-0.587034,0.037445,0.212021,-0.970993,0.312558,1455415995.848743
37.464783,-38.545334,-169.007568,0.590147,-0.116681,-0.323869,-0.104553,-0.017868,-0.507584,0.310150,1455415995.918798
37.291336,-39.421356,-168.160843,0.309136,0.268278,-0.442846,0.005173,-0.036560,-0.422531,0.304957,1455415995.988777
37.464783,-38.545334,-169.684952,-0.156641,0.462097,-0.078806,-0.004929,-0.125168,-0.657379,0.301367,1455415996.049067
37.117889,-39.946976,-167.314117,-0.676423,0.819199,0.104721,0.035324,-0.101852,-1.299973,0.297468,1455415996.118752
37.117889,-40.297394,-167.652802,-0.447774,0.634764,0.722255,0.180664,0.042038,-1.717133,0.296690,1455415996.188794
37.291336,-38.720535,-169.515610,0.094390,-0.346079,0.449067,0.075806,0.220627,-1.374771,0.296308,1455415996.249003
36.770981,-37.844498,-170.023651,0.644950,-0.237568,0.513392,0.157883,-0.003510,-0.771362,0.297550,1455415996.318784
37.985123,-39.070953,-170.531693,0.229857,-0.206043,0.226932,0.098801,0.108978,-0.700165,0.301037,1455415996.388778
37.291336,-38.720535,-171.209076,0.320037,0.121771,0.175647,0.095093,0.098236,-0.593765,0.301731,1455415996.448686
36.424088,-40.998215,-170.701035,0.189367,0.256182,0.236687,0.151672,0.037918,-0.675644,0.299465,1455415996.518796
36.424088,-40.647797,-170.701035,0.233402,0.069058,0.329697,0.097427,-0.022278,-0.883987,0.295779,1455415996.588786
35.556854,-40.122177,-171.209076,-0.566234,-0.410609,-0.252508,-0.028107,-0.006805,-1.357864,0.296130,1455415996.648680
32.087891,-38.720535,-169.515610,-0.531180,-0.197754,-0.743470,-0.099960,0.460205,-1.691086,0.296608,1455415996.718808
33.648926,-39.596558,-171.039734,0.205004,-0.210870,-0.696927,-0.025635,0.220261,-1.075882,0.296299,1455415996.788792
33.128571,-39.421356,-171.547760,-0.629752,0.093462,-0.503442,-0.007462,0.066330,-0.721634,0.298095,1455415996.848753
31.740997,-38.370117,-170.192993,-0.294030,-0.169018,-0.256500,0.045624,0.132431,-0.752243,0.298504,1455415996.918684
31.914444,-37.844498,-171.378418,0.196815,-0.055101,-0.047050,0.055771,-0.033707,-0.540298,0.297927,1455415996.988774
31.740997,-39.070953,-171.209076,-0.431721,0.178543,-0.011258,0.013779,-0.100235,-0.653595,0.296578,1455415997.048788
31.740997,-38.370117,-171.886459,-0.626921,0.658800,0.073465,0.011566,-0.064575,-1.229660,0.294363,1455415997.118993
30.526855,-37.844498,-170.701035,-0.171142,0.393221,0.567528,0.103104,0.089218,-1.529434,0.292704,1455415997.188787
32.781677,-39.421356,-171.209076,-0.124234,0.145437,0.785760,0.068161,0.111206,-1.512787,0.291755,1455415997.248776
32.781677,-37.669296,-171.209076,0.297082,-0.146997,0.712163,0.170258,0.138184,-1.136963,0.290518,1455415997.318775
34.689606,-37.494095,-172.055801,0.124889,-0.404709,0.576741,0.177078,0.079620,-0.827850,0.290915,1455415997.388787
33.302032,-37.494095,-172.733185,-0.141488,0.547357,0.660289,0.081161,0.204926,-0.786926,0.294946,1455415997.448788
36.077194,-37.143677,-174.426651,0.517046,0.164851,0.399442,0.059830,0.062088,-0.529282,0.297737,1455415997.518786
37.117889,-38.545334,-175.442734,0.203574,-0.020092,0.290523,0.058395,0.042419,-0.620499,0.295755,1455415997.588782
36.250641,-39.771774,-176.628159,0.123884,0.365357,0.366408,0.096069,0.091187,-0.951111,0.293040,1455415997.648796
36.944427,-39.421356,-175.612076,-0.020256,-0.268598,-0.254002,0.118332,0.095245,-1.250229,0.294382,1455415997.718782
36.424088,-38.194916,-175.104034,-0.327815,-0.059499,-0.709489,0.097809,0.328674,-1.516205,0.296411,1455415997.788688
36.424088,-38.895737,-175.442734,-0.105003,-0.015670,-0.518382,0.129303,0.267853,-1.235611,0.297505,1455415997.848784
36.077194,-38.194916,-176.458801,-0.060433,-0.132741,-0.570715,0.053452,0.079071,-0.840286,0.300112,1455415997.918416
37.117889,-38.545334,-176.458801,-0.320672,-0.204461,-0.509180,0.083466,0.194748,-0.709518,0.303830,1455415997.988784
36.770981,-38.895737,-175.781418,0.184967,-0.222654,-0.237577,0.072815,0.019882,-0.547714,0.305921,1455415998.048787
36.944427,-39.421356,-176.966843,-0.097025,-0.077257,-0.369701,0.080978,-0.016418,-0.829712,0.307157,1455415998.118828
38.332016,-40.823013,-175.273392,-0.054501,0.147981,-0.252962,0.157333,0.032043,-1.275421,0.306302,1455415998.188730
39.199265,-40.647797,-175.781418,-0.374588,0.507060,0.190320,0.335220,-0.003525,-1.407227,0.305326,1455415998.248707
38.158569,-38.545334,-175.104034,-0.432402,-0.050935,0.551280,0.320419,0.263000,-1.469910,0.304093,1455415998.318938
39.546158,-40.998215,-175.781418,0.251863,-0.420206,0.877066,0.303024,0.121292,-1.022568,0.305530,1455415998.388784
39.546158,-40.998215,-176.458801,0.210086,-0.105877,0.956145,0.212936,0.093781,-0.762390,0.311060,1455415998.448775
42.668228,-42.399857,-176.458801,0.324180,0.030580,0.986978,0.099335,0.094971,-0.602280,0.317838,1455415998.518775
43.188568,-41.523834,-177.644226,0.504187,-0.040553,0.908787,0.085434,0.020370,-0.553528,0.321434,1455415998.578728
42.321320,-44.852737,-178.490967,0.367447,-0.025150,0.751991,0.094772,0.025665,-0.795547,0.322724,1455415998.648288
44.055801,-45.203156,-178.152267,0.320886,0.125623,0.443807,0.078049,-0.009735,-1.082703,0.324673,1455415998.718787
45.269943,-45.378357,-177.305542,-1.303658,-0.135525,-0.263450,0.074326,0.399948,-1.702087,0.325647,1455415998.788777
46.137177,-45.553574,-178.152267,-0.831620,0.635072,-0.111997,0.118622,0.221603,-1.376663,0.323017,1455415998.848894
43.535461,-43.275894,-176.628159,-0.014651,-0.068439,0.059009,-0.034409,0.105209,-1.030777,0.321760,1455415998.918913
45.096497,-43.801514,-177.136200,-0.019365,-0.412567,-0.067590,0.022781,0.112442,-0.841705,0.322174,1455415998.978720
45.963730,-44.677536,-176.966843,0.431974,-0.207993,0.208988,0.055191,-0.009262,-0.545761,0.322258,1455415999.049051
45.269943,-43.275894,-177.305542,0.138418,-0.314125,0.209142,0.048981,-0.090836,-0.558456,0.322715,1455415999.118693
45.963730,-45.378357,-176.628159,-0.075154,-0.099382,0.153900,0.102402,-0.153229,-0.993134,0.323147,1455415999.188732
45.443390,-44.852737,-177.474884,0.216260,0.468999,0.553206,0.220322,-0.167450,-1.251099,0.323077,1455415999.248790
48.045105,-47.130417,-175.612076,-0.243746,0.362301,1.313449,0.157791,-0.169250,-1.323441,0.323863,1455415999.318783
48.045105,-44.677536,-176.628159,-0.601857,0.256990,1.366229,0.232849,0.000732,-1.228577,0.323182,1455415999.378763
48.218567,-47.656036,-176.797501,0.276236,-0.265336,1.570929,0.242798,0.039642,-1.059616,0.321275,1455415999.448783
49.606140,-46.955215,-176.458801,0.071352,-0.430615,1.453778,0.127945,0.029068,-0.919846,0.321091,1455415999.518788
49.085800,-48.882477,-174.595993,0.247354,-0.318483,1.201078,0.052505,0.066086,-0.791733,0.322714,1455415999.578771
49.085800,-48.882477,-175.273392,0.113565,0.150299,1.186410,0.144913,-0.081177,-0.594147,0.323725,1455415999.648809
49.606140,-49.758514,-173.410583,0.382104,-0.099236,1.101768,0.110123,-0.103226,-0.663055,0.321871,1455415999.718787
50.646835,-51.160156,-173.071884,0.076340,0.102104,0.921830,-0.006958,-0.083191,-0.900818,0.318064,1455415999.788785
50.646835,-50.809753,-173.071884,-0.433914,0.345203,0.687696,-0.027451,-0.105667,-1.003433,0.313003,1455415999.848796
50.993729,-50.108932,-173.071884,-0.991024,0.620211,0.117000,0.008499,0.136353,-1.302612,0.309195,1455415999.918784
52.034424,-49.758514,-172.733185,-0.420085,0.066575,0.541482,0.066071,0.022049,-1.097748,0.308131,1455415999.978747
50.993729,-48.356873,-170.023651,-0.256239,-0.409705,0.397910,-0.007553,0.078217,-1.034149,0.305396,1455416000.048774
49.953049,-50.459335,-169.007568,-0.192778,-0.023990,0.272190,0.037354,0.003448,-0.793869,0.301202,1455416000.118874
52.034424,-48.707275,-171.717117,-0.014701,0.196066,0.323398,-0.000778,-0.054321,-0.733917,0.298461,1455416000.178693
51.167175,-50.284134,-169.854309,0.041713,0.037093,0.352876,-0.003708,-0.121201,-0.794693,0.297061,1455416000.248804
52.207870,-51.335373,-168.499527,0.143893,-0.040783,0.659996,0.137268,-0.056976,-1.108826,0.295233,1455416000.318778
53.248550,-52.036194,-168.160843,0.127982,-0.425685,0.939473,0.233902,0.022598,-1.398529,0.293295,1455416000.378721
50.646835,-52.912216,-168.668884,-0.347620,-0.094156,0.799891,0.262161,0.330978,-1.549942,0.291066,1455416000.448790
51.514069,-55.540314,-166.128693,0.169159,0.284603,1.341057,0.241653,-0.019852,-0.824142,0.288361,1455416000.518778
49.606140,-56.766754,-166.298035,0.207280,-0.744136,1.064016,0.100113,0.027100,-0.728317,0.289039,1455416000.578778
48.392014,-57.292374,-166.467377,0.263928,0.037218,0.830994,0.098663,0.061661,-0.793518,0.289030,1455416000.648779
45.790283,-58.869232,-163.927185,-0.254677,0.711401,0.562104,-0.019257,0.220947,-1.126434,0.286980,1455416000.718776
46.310638,-57.642776,-163.757843,0.483475,0.333428,0.557543,0.067001,0.175339,-1.252167,0.284447,1455416000.778736
44.402710,-59.219635,-164.943268,-0.586689,-0.670602,0.004257,-0.055237,0.184982,-1.313904,0.282806,1455416000.848786
45.269943,-57.993195,-166.806076,-1.092878,0.543399,-0.186785,0.056076,0.237549,-1.216019,0.283089,1455416000.918785
44.402710,-58.869232,-165.620651,-0.324133,-0.487670,0.099821,-0.018738,0.063568,-0.938461,0.283991,1455416000.978784
43.015121,-57.117172,-166.975418,-0.779402,-0.767170,-0.131497,0.017410,0.097641,-0.801453,0.285036,1455416001.048777
43.015121,-58.518814,-167.314117,-0.487855,-0.138514,-0.078692,0.002228,0.075638,-0.852798,0.286714,1455416001.118843
41.974426,-56.766754,-167.314117,0.265550,0.382444,-0.020249,0.017624,-0.174606,-0.736801,0.288243,1455416001.179054
41.454086,-57.993195,-167.822144,0.196860,0.307150,0.257292,0.067749,-0.070007,-1.076904,0.288677,1455416001.248777
38.852371,-57.817993,-166.975418,0.553614,-0.159661,0.544746,0.059570,0.064865,-1.342163,0.287379,1455416001.318777
35.383408,-56.065933,-166.298035,-0.036914,0.345430,0.630471,0.204636,0.287704,-1.396881,0.286438,1455416001.378777
34.689606,-53.963455,-165.959335,0.135088,-0.070298,0.678872,0.250076,0.232101,-1.144669,0.286502,1455416001.448786
34.516159,-50.634537,-164.773911,0.065173,0.087706,0.491763,0.124283,0.217133,-0.777847,0.286621,1455416001.518780
35.383408,-48.707275,-163.249802,0.223012,-0.188937,0.409964,0.037735,0.219818,-0.600693,0.286244,1455416001.578785
37.638229,-47.831253,-163.757843,0.721343,-0.335574,0.478557,0.069092,0.191132,-0.347656,0.285487,1455416001.648774
39.372711,-47.130417,-162.403061,-0.269060,0.885458,0.595966,0.078384,0.037598,-0.664673,0.285846,1455416001.718774
41.280640,-47.656036,-162.911102,-1.516167,0.711282,0.288236,0.099136,0.009155,-1.289566,0.285357,1455416001.778781
43.188568,-47.480835,-162.064377,-1.617563,-0.251820,-0.408140,-0.064209,0.394485,-1.911636,0.283128,1455416001.848787
43.708908,-45.903976,-160.540253,0.076240,-0.084301,-0.373106,0.074844,0.342468,-1.378525,0.281765,1455416001.918773
45.443390,-46.604813,-161.556335,0.203095,-0.306761,-0.287883,-0.044296,0.239410,-0.933289,0.283248,1455416001.978785
47.698212,-45.728775,-162.064377,0.329813,-0.354980,-0.459107,-0.065887,0.328705,-0.831329,0.285060,1455416002.048778
50.646835,-45.553574,-161.895035,0.782936,-0.232815,-0.307490,-0.012787,0.089722,-0.511276,0.286378,1455416002.118938
50.126495,-46.429596,-162.741760,0.583952,0.001504,-0.404096,-0.048874,-0.023041,-0.491043,0.286453,1455416002.178806
53.942352,-45.728775,-162.403061,0.277341,0.098999,-0.420809,0.064606,-0.144882,-0.915100,0.285956,1455416002.248733
55.156479,-44.852737,-161.217651,0.179380,0.125754,0.216642,0.254730,-0.070374,-1.252258,0.284982,1455416002.318786
57.411316,-46.079193,-162.064377,-0.214224,0.137794,0.861305,0.195755,-0.264374,-1.167236,0.285018,1455416002.378792
58.972336,-50.108932,-160.540253,-0.929990,-0.078205,0.791279,0.198471,0.263077,-1.231369,0.287181,1455416002.448776
60.706818,-51.160156,-163.927185,-0.276557,-0.175673,1.017262,0.144455,0.171906,-1.093903,0.286939,1455416002.518087
58.798889,-53.087433,-164.773911,-0.183414,-0.111109,0.733549,0.030380,0.092407,-0.839981,0.288152,1455416002.578789
60.706818,-55.715515,-164.604568,0.504406,-0.227289,0.544850,0.071793,0.063889,-0.724899,0.290755,1455416002.648774
58.625443,-59.570053,-166.975418,0.558746,0.061885,0.559961,0.092804,-0.042969,-0.608902,0.291534,1455416002.718775
58.278549,-59.920456,-166.975418,0.203766,0.208361,0.387651,0.065857,0.035507,-1.069473,0.289982,1455416002.778761
56.717514,-62.198135,-167.144760,0.050110,0.006584,0.228301,0.035431,0.064407,-1.266068,0.288371,1455416002.848786
56.544067,-61.322113,-166.298035,-0.724610,-0.256902,-0.173578,-0.090424,0.223602,-1.371887,0.288955,1455416002.918785
56.890961,-62.022934,-170.362350,-1.024469,-0.363295,-0.580857,-0.059525,0.278564,-1.260376,0.289919,1455416002.978786
58.105103,-57.642776,-169.515610,-0.288101,0.355282,-0.778912,-0.079468,0.261444,-1.106644,0.290235,1455416003.048779
60.533371,-59.044434,-171.547760,-0.454980,0.141927,-0.770369,-0.002930,0.164459,-0.807846,0.291248,1455416003.118817
61.400620,-58.518814,-171.039734,0.315246,-0.044971,-0.212699,-0.007767,0.053925,-0.687775,0.292906,1455416003.178846
62.961655,-59.394836,-172.225159,0.553380,-0.008413,-0.317253,-0.046265,-0.019104,-0.427490,0.294672,1455416003.248785
64.522675,-58.518814,-171.378418,-0.177580,0.138995,-0.404430,-0.041000,-0.038528,-0.576752,0.299022,1455416003.318776
63.828888,-59.570053,-171.039734,-0.555820,0.297671,-0.342850,0.046280,-0.006348,-1.269760,0.302798,1455416003.378774
66.604065,-57.817993,-170.701035,-0.717612,0.453638,0.246773,0.188904,-0.070480,-1.646973,0.301602,1455416003.448776
66.430603,-60.095673,-170.531693,-0.195309,-0.132687,0.503462,0.199921,0.048843,-1.349182,0.300531,1455416003.518821
66.257156,-60.270874,-171.378418,-0.703081,0.226263,0.652024,0.208878,0.159592,-1.214417,0.301929,1455416003.578773
66.083710,-62.898956,-171.886459,0.533379,-0.563123,1.064527,0.256805,0.098434,-0.900635,0.304534,1455416003.648779
67.124405,-67.103912,-173.241226,0.592907,-0.391616,0.911946,0.133469,0.160446,-0.756104,0.310174,1455416003.718805
64.175781,-68.330353,-174.087967,0.980219,0.087470,0.996858,0.076111,0.068344,-0.480438,0.318678,1455416003.778775
64.002335,-69.556793,-170.870377,0.692197,0.475050,0.951235,0.082291,0.048935,-0.659683,0.325192,1455416003.848537
65.216476,-71.834473,-168.330185,-0.598336,1.213735,0.859144,0.092850,0.099884,-1.042526,0.325968,1455416003.918788
63.135101,-70.432816,-169.346268,-1.470937,-0.092897,0.165833,-0.046356,0.135757,-1.290680,0.321122,1455416003.978781
65.910263,-70.082413,-170.701035,-0.661840,0.232460,-0.166751,0.102905,0.346985,-1.459015,0.317568,1455416004.048794
66.777512,-69.206375,-170.531693,-0.055124,-0.407396,-0.108395,0.077133,0.268677,-1.258499,0.315657,1455416004.108973
65.563370,-66.227875,-170.362350,-0.291186,-0.614547,-0.328292,-0.017578,0.162537,-0.956451,0.316525,1455416004.178942
65.043030,-63.950195,-170.870377,-0.240568,0.105137,-0.270216,0.085144,0.017181,-0.770401,0.318273,1455416004.248623
66.777512,-62.898956,-172.225159,0.248891,0.213196,-0.148065,0.054855,-0.118073,-0.602280,0.319306,1455416004.308669
66.257156,-63.774994,-170.701035,1.031153,-0.122299,0.051350,0.087509,-0.067337,-0.685074,0.321211,1455416004.378076
64.522675,-62.723755,-169.346268,0.578915,-0.063079,0.256202,0.120743,-0.085556,-0.687164,0.322125,1455416004.438576
64.002335,-63.599792,-168.160843,0.320509,-0.024568,0.650384,0.082626,-0.042664,-0.966721,0.322154,1455416004.508585
59.666138,-64.826233,-167.652802,-0.989827,0.151912,0.946259,0.072617,0.028748,-1.255768,0.321283,1455416004.578586
59.492691,-64.651016,-170.531693,-0.331440,-0.475307,0.695651,0.149979,0.298508,-1.449341,0.320387,1455416004.638590
55.503387,-64.826233,-167.652802,-0.321101,-0.292533,0.944772,0.264420,-0.077057,-0.869324,0.319710,1455416004.708586
54.115799,-64.125412,-169.684952,-0.280833,-0.369148,0.919233,0.150269,0.103409,-0.918045,0.321305,1455416004.778447
50.473389,-65.702255,-170.531693,-0.065591,-0.314007,0.889010,0.120514,0.134766,-0.917343,0.324248,1455416004.838629
48.565460,-66.227875,-170.701035,0.584885,-0.159879,0.856849,-0.010635,0.094864,-0.814468,0.323990,1455416004.908647
46.657532,-64.651016,-169.176926,0.540615,-0.287297,0.626828,0.027740,0.177963,-1.016937,0.322426,1455416004.978665
42.494766,-65.702255,-167.822144,0.557196,-0.484806,0.572634,0.006119,0.179550,-1.164536,0.319305,1455416005.048719
42.668228,-67.279114,-167.314117,-0.011219,0.091408,-0.127260,-0.147751,0.164505,-1.247498,0.316882,1455416005.108687
41.107193,-66.753494,-168.499527,-0.641749,-0.075877,-0.315199,-0.124695,0.080612,-0.888245,0.315498,1455416005.178758
41.627533,-65.877472,-168.330185,-0.540042,-0.059282,-0.146903,0.023987,0.086700,-0.859924,0.310974,1455416005.248756
40.239944,-65.877472,-168.330185,-0.401609,0.274923,-0.000765,0.061996,0.001282,-0.876297,0.306765,1455416005.318785
38.852371,-65.527054,-168.330185,-0.283246,0.475931,0.182654,0.022293,-0.089920,-0.903809,0.306354,1455416005.378793
38.505463,-64.826233,-168.330185,-0.109360,0.622825,0.551512,0.118454,-0.000031,-1.274872,0.304113,1455416005.448791
38.332016,-63.599792,-169.176926,-0.157638,0.199338,0.744209,0.277481,0.180710,-1.646744,0.299214,1455416005.508724
35.036499,-65.877472,-166.975418,-0.095281,0.774343,0.721752,0.289459,0.233475,-1.443283,0.295124,1455416005.578773
34.689606,-63.774994,-166.636719,-0.029742,-0.086626,0.677976,0.230148,0.002228,-0.864960,0.296327,1455416005.648796
34.516159,-62.198135,-165.789993,0.309827,-0.710044,0.662124,0.145035,0.201126,-0.812027,0.297620,1455416005.708750
32.434784,-61.847733,-165.451294,0.462566,-0.234288,0.584767,0.138443,0.101151,-0.535034,0.299224,1455416005.778784
32.608231,-61.322113,-164.265884,0.346936,0.168162,0.646515,0.129288,0.057053,-0.512283,0.298074,1455416005.848775
32.261337,-62.022934,-165.281952,-0.157178,0.033410,0.484671,0.081070,0.100449,-0.744736,0.295382,1455416005.918790
32.781677,-59.044434,-165.112610,-1.355590,-0.150649,0.315751,0.127060,0.224319,-1.205673,0.293779,1455416005.978787
33.995819,-59.570053,-166.975418,-0.582692,0.087427,0.065227,0.017441,0.385727,-1.493134,0.293382,1455416006.048783
32.434784,-58.343613,-166.128693,-0.259050,-0.636442,0.236922,0.102798,0.429382,-1.469223,0.293682,1455416006.108778
32.781677,-58.343613,-165.451294,0.423193,0.172098,0.317561,-0.070267,0.251251,-1.088211,0.292495,1455416006.178965
35.383408,-59.219635,-165.620651,0.589110,-0.254963,0.084931,-0.065247,0.104340,-0.901352,0.291795,1455416006.248703
34.689606,-58.869232,-165.959335,0.690142,0.037002,0.231458,-0.073135,0.028351,-0.778992,0.289734,1455416006.308721
36.597534,-61.146896,-163.757843,0.624498,0.426204,0.404347,-0.072754,-0.134460,-0.699341,0.288581,1455416006.378786
37.464783,-61.672516,-165.959335,0.232738,0.392266,0.331622,-0.078461,-0.065018,-0.920761,0.289531,1455416006.448780
37.985123,-61.146896,-164.096527,1.010839,-0.899682,0.264591,-0.145691,-0.206833,-0.610443,0.291396,1455416006.508786
36.944427,-61.497314,-165.789993,-0.063721,1.522751,0.786169,0.058838,-0.093521,-1.021881,0.293838,1455416006.578789
37.464783,-62.022934,-164.943268,-0.164039,0.191152,0.621728,0.238678,-0.018845,-1.142166,0.293605,1455416006.648763
36.597534,-61.847733,-164.096527,-0.254844,0.085511,0.617942,0.016418,0.036606,-1.022385,0.292248,1455416006.708773
36.770981,-62.022934,-166.298035,-0.503181,0.505359,0.669783,0.145920,-0.053574,-0.889221,0.292162,1455416006.778776
